,class_subclass,sic
53911,280500000,52.0
53912,516008100,13.0
53913,222397000,24.0
53914,222397000,25.0
53915,222397000,30.0
53916,222397000,31.0
53917,122387000,21.0
53918,122387000,30.0
53919,264314000,16.0
53920,264314000,17.0
53921,365185120,43.0
53922,602049000,55.0
53924,264134000,16.0
53925,264134000,17.0
53926,453019000,27.0
53928,205229000,21.0
53930,383024000,16.0
53931,383024000,56.0
53932,372013000,35.0
53933,372013000,55.0
53935,320DIG018,36.0
53937,244136000,54.0
53938,229199000,56.0
53939,209310000,24.0
53940,209310000,25.0
53941,209310000,27.0
53942,209310000,29.0
53943,209310000,30.0
53944,330146000,42.0
53945,330146000,43.0
53946,564189000,7.0
53947,554030000,7.0
53949,315005340,43.0
53950,376352000,21.0
53951,376352000,29.0
53952,362579000,56.0
53953,392432000,30.0
53954,392432000,38.0
53955,144193200,29.0
53957,297423270,56.0
53958,347227000,27.0
53959,623023450,55.0
53960,310207000,36.0
53961,340426250,43.0
53962,399075000,55.0
53963,438148000,43.0
53964,313642000,39.0
53965,313642000,43.0
53966,340005910,43.0
53967,365189020,43.0
53969,166332100,21.0
53970,166332100,25.0
53971,430149000,55.0
53972,427071000,43.0
53974,454229000,21.0
53977,408129000,26.0
53981,349003000,43.0
53982,349003000,55.0
53984,358003300,27.0
53985,166308000,15.0
53987,220238000,16.0
53988,220238000,21.0
53989,606260000,55.0
53990,136262000,43.0
53991,425471000,29.0
53992,347256000,27.0
53993,123056900,23.0
53994,123056900,46.0
53995,123056900,54.0
53996,238366000,19.0
53998,208152000,15.0
53999,11406700A,49.0
54000,24415800R,47.0
54002,712032000,27.0
54003,477146000,30.0
54004,477146000,36.0
54005,477146000,46.0
54006,477146000,51.0
54007,477146000,52.0
54008,477146000,54.0
54009,209392000,24.0
54010,209392000,25.0
54011,209392000,27.0
54012,209392000,29.0
54013,209392000,30.0
54014,116305000,56.0
54015,229087010,56.0
54016,229087190,56.0
54018,604352000,55.0
54019,340505000,43.0
54020,273241000,56.0
54021,494055000,30.0
54022,494055000,55.0
54023,137334000,21.0
54024,435246000,14.0
54025,244161000,47.0
54026,701216000,55.0
54027,411082100,21.0
54028,297071000,55.0
54029,297071000,56.0
54030,434295000,43.0
54031,434295000,56.0
54032,530389100,7.0
54033,530389100,14.0
54034,367174000,43.0
54035,380233000,43.0
54036,526124400,8.0
54037,135065000,55.0
54038,135065000,56.0
54039,175372000,25.0
54042,206775000,56.0
54043,126601000,21.0
54044,206709000,16.0
54045,206709000,21.0
54046,206709000,43.0
54047,206709000,56.0
54048,324424000,35.0
54049,118429000,30.0
54050,382192000,27.0
54051,463038000,56.0
54052,301035629,46.0
54053,301035629,52.0
54054,237080000,21.0
54057,348643000,42.0
54058,348643000,43.0
54059,425185000,29.0
54060,392405000,30.0
54061,392405000,38.0
54063,356461000,55.0
54064,242307000,56.0
54065,300003000,29.0
54066,184006900,30.0
54068,110210000,21.0
54069,182018000,21.0
54070,182018000,25.0
54071,182018000,55.0
54072,182018000,56.0
54073,225091000,29.0
54074,438430000,43.0
54075,428840300,43.0
54076,473067000,56.0
54077,212253000,25.0
54078,300005000,29.0
54079,280419000,46.0
54080,280419000,52.0
54081,379032000,43.0
54082,379032000,55.0
54083,180414000,46.0
54084,433058000,55.0
54085,396057000,55.0
54086,441132000,16.0
54087,441132000,21.0
54088,441132000,56.0
54089,427314000,16.0
54090,427314000,17.0
54091,427314000,21.0
54092,224148500,16.0
54093,224148500,21.0
54094,156567000,29.0
54095,257480000,43.0
54096,370246000,43.0
54097,19208500C,30.0
54098,19208500C,46.0
54099,19208500C,54.0
54100,244016000,54.0
54101,123240000,23.0
54102,123240000,46.0
54104,211175000,56.0
54105,372038030,35.0
54106,372038030,55.0
54107,408147000,26.0
54108,150131000,16.0
54109,150131000,56.0
54110,524165000,12.0
54111,524165000,16.0
54112,296061000,46.0
54113,296061000,52.0
54114,408206000,26.0
54115,210167040,30.0
54116,210167040,31.0
54117,252603000,13.0
54118,475168000,30.0
54119,475168000,46.0
54120,475168000,54.0
54121,242615120,26.0
54122,242615120,27.0
54123,242615120,29.0
54124,242615120,30.0
54125,257426000,43.0
54126,222591000,30.0
54127,366169100,31.0
54128,366169100,38.0
54129,248459000,56.0
54130,294017000,21.0
54131,347263000,27.0
54132,405086000,56.0
54133,398060000,43.0
54134,398200000,43.0
54135,360254300,43.0
54136,206524400,16.0
54137,206524400,21.0
54139,114246000,49.0
54140,188260000,32.0
54142,128200280,55.0
54143,327074000,43.0
54144,607152000,40.0
54145,607152000,55.0
54146,210087000,30.0
54147,210087000,55.0
54148,198658000,25.0
54149,702088000,55.0
54150,219204000,46.0
54151,198341080,25.0
54152,429139000,40.0
54154,430125300,55.0
54155,174027000,39.0
54156,506024000,14.0
54157,506024000,55.0
54159,356136000,55.0
54160,516145000,13.0
54161,124077000,53.0
54163,351050000,55.0
54164,327100000,43.0
54166,271263000,27.0
54167,271263000,29.0
54168,271263000,55.0
54170,358511000,42.0
54171,358511000,43.0
54172,376195000,6.0
54173,376195000,29.0
54175,414237000,56.0
54177,424078280,11.0
54178,424078280,14.0
54179,205192000,21.0
54181,483013000,26.0
54182,135094000,56.0
54183,451021000,55.0
54185,202184000,30.0
54186,202184000,55.0
54187,606289000,55.0
54188,715534000,27.0
54189,415162000,23.0
54190,415162000,30.0
54191,548548000,7.0
54192,473136000,56.0
54193,439694000,43.0
54194,514478000,9.0
54195,514478000,14.0
54197,204606000,29.0
54198,200251000,35.0
54200,473446000,56.0
54201,414505000,46.0
54202,280005280,52.0
54203,280005280,55.0
54205,508364000,13.0
54207,715257000,27.0
54208,604012000,55.0
54210,156345540,29.0
54211,347095000,27.0
54212,212324000,25.0
54213,221196000,26.0
54214,221196000,31.0
54215,206000820,56.0
54216,340825700,43.0
54217,570207000,7.0
54218,502029000,6.0
54219,502029000,7.0
54221,508365000,13.0
54222,206083000,16.0
54223,361301300,43.0
54224,20008100R,35.0
54225,172449000,24.0
54226,172449000,25.0
54227,126290000,21.0
54228,570260000,7.0
54229,384464000,16.0
54230,384464000,30.0
54231,384464000,46.0
54232,239017000,17.0
54233,239017000,21.0
54234,239017000,30.0
54235,239017000,31.0
54236,508160000,13.0
54240,192098000,30.0
54241,192098000,46.0
54242,192098000,54.0
54243,285086000,21.0
54245,382185000,27.0
54246,401179000,56.0
54247,560116000,7.0
54248,399356000,55.0
54249,400124010,27.0
54250,348219100,42.0
54251,348219100,43.0
54252,482106000,56.0
54254,715240000,27.0
54255,156345520,29.0
54256,221062000,16.0
54257,221062000,21.0
54258,221062000,26.0
54259,221062000,31.0
54260,221062000,56.0
54261,380253000,43.0
54262,374106000,55.0
54263,166077520,25.0
54264,514259400,9.0
54265,514259400,14.0
54266,297301500,56.0
54267,452178000,29.0
54268,601034000,40.0
54269,242400100,16.0
54270,242400100,21.0
54271,242400100,56.0
54272,126332000,21.0
54273,126332000,31.0
54274,126332000,38.0
54275,114117000,49.0
54277,126042000,31.0
54278,126042000,38.0
54280,353120000,55.0
54281,452102000,29.0
54282,473176000,56.0
54284,362194000,39.0
54285,108050110,56.0
54286,149019900,13.0
54287,33110800C,35.0
54288,33110800C,43.0
54289,714773000,35.0
54290,714773000,43.0
54291,303124000,46.0
54292,303124000,52.0
54293,188180000,32.0
54294,570143000,7.0
54295,225061000,29.0
54296,248160000,21.0
54297,248316400,16.0
54298,248316400,21.0
54299,248316400,56.0
54300,222068000,21.0
54301,222068000,24.0
54302,222068000,25.0
54303,222068000,30.0
54304,222068000,31.0
54305,246040000,36.0
54306,246040000,43.0
54307,156301000,16.0
54308,156301000,17.0
54309,156301000,21.0
54310,348211140,42.0
54311,348211140,43.0
54312,446183000,56.0
54314,31006700A,36.0
54315,224602000,56.0
54316,200462000,35.0
54317,434302000,43.0
54318,434302000,56.0
54319,295043000,19.0
54320,295043000,21.0
54322,220748000,16.0
54323,220748000,21.0
54324,257763000,43.0
54325,293137000,24.0
54326,293137000,25.0
54327,293137000,46.0
54328,293137000,52.0
54330,271265040,27.0
54331,271265040,29.0
54332,271265040,55.0
54334,227180100,55.0
54335,712201000,27.0
54336,604164030,55.0
54337,204500000,29.0
54338,708303000,27.0
54339,27311800R,56.0
54340,175059000,15.0
54342,536128000,7.0
54343,41609000R,21.0
54344,41609000R,23.0
54345,41609000R,30.0
54346,41609000R,54.0
54348,41621300A,21.0
54349,41621300A,23.0
54350,41621300A,30.0
54351,41621300A,54.0
54353,227067000,30.0
54354,181253000,46.0
54355,241299000,24.0
54356,241299000,25.0
54357,241299000,30.0
54358,241299000,32.0
54359,136206000,43.0
54360,219437000,30.0
54361,219437000,38.0
54363,446015000,56.0
54364,709331000,27.0
54365,175365000,25.0
54366,267140300,21.0
54367,267140300,30.0
54368,418248000,23.0
54369,418248000,30.0
54370,348526000,42.0
54371,348526000,43.0
54373,210346000,30.0
54374,210346000,31.0
54376,119061000,24.0
54377,204230500,29.0
54378,137053000,21.0
54379,137053000,55.0
54380,365034000,43.0
54383,248224700,21.0
54384,400352000,27.0
54385,525456000,8.0
54386,525456000,16.0
54387,229117110,56.0
54389,224675000,56.0
54390,137505460,21.0
54391,137505460,55.0
54393,568416000,7.0
54394,600342000,55.0
54395,174377000,39.0
54396,137512200,21.0
54397,137512200,55.0
54398,251334000,21.0
54399,244171800,47.0
54400,411001000,21.0
54403,114150000,49.0
54404,206162000,16.0
54405,206162000,21.0
54406,440100000,49.0
54407,296050000,46.0
54408,296050000,52.0
54410,296026070,46.0
54411,324346000,35.0
54413,396333000,55.0
54414,222541600,16.0
54415,222541600,17.0
54416,222541600,21.0
54417,222541600,56.0
54418,162147000,56.0
54419,403374400,30.0
54420,492045000,29.0
54421,492045000,30.0
54423,340925000,43.0
54424,431078000,55.0
54425,434084000,43.0
54426,434084000,56.0
54427,252186360,13.0
54428,238287000,19.0
54429,370408000,43.0
54430,352072000,55.0
54431,475008000,30.0
54432,475008000,46.0
54433,475008000,54.0
54435,241055000,24.0
54436,241055000,25.0
54437,241055000,30.0
54438,241055000,32.0
54439,361176000,35.0
54440,361176000,43.0
54441,360255000,43.0
54442,264040700,55.0
54443,173211000,26.0
54444,376159000,6.0
54445,376159000,29.0
54446,134066000,21.0
54447,134066000,29.0
54448,134066000,30.0
54450,198790000,25.0
54451,206209100,16.0
54452,206209100,21.0
54453,257029000,43.0
54454,132307000,56.0
54455,362508000,39.0
54456,180421000,46.0
54457,411092000,21.0
54458,162043000,56.0
54459,399080000,55.0
54462,396505000,55.0
54463,348220000,42.0
54464,348220000,43.0
54466,280416100,46.0
54467,280416100,52.0
54468,363056030,35.0
54469,363056030,36.0
54470,271118000,27.0
54471,271118000,29.0
54472,271118000,55.0
54473,399257000,55.0
54474,419030000,21.0
54475,337405000,55.0
54476,118733000,30.0
54478,715823000,27.0
54479,347251000,27.0
54480,208139000,15.0
54481,200515000,35.0
54484,470096000,26.0
54485,356213000,55.0
54486,361662000,43.0
54487,399309000,55.0
54488,383035000,16.0
54489,383035000,56.0
54490,585476000,7.0
54491,224414000,16.0
54492,224414000,21.0
54494,323305000,35.0
54495,244093000,54.0
54496,310156380,36.0
54497,224641000,56.0
54499,424251100,14.0
54500,297484000,21.0
54501,297484000,56.0
54502,414288000,24.0
54503,414288000,25.0
54504,261114300,21.0
54505,261114300,30.0
54506,261114300,38.0
54507,428163000,2.0
54508,428163000,16.0
54509,428163000,56.0
54510,377057000,55.0
54511,248221120,21.0
54513,301040100,46.0
54514,301040100,52.0
54515,241079300,24.0
54516,241079300,25.0
54517,241079300,30.0
54518,241079300,32.0
54519,606208000,55.0
54520,526079000,8.0
54521,220062000,21.0
54522,514131000,9.0
54523,514131000,14.0
54524,221090000,16.0
54525,221090000,21.0
54526,221090000,26.0
54527,221090000,31.0
54528,221090000,56.0
54529,383033000,16.0
54530,383033000,56.0
54531,362018000,39.0
54532,428300100,16.0
54533,428300100,56.0
54535,273406000,56.0
54536,600550000,55.0
54539,340326000,43.0
54540,439346000,43.0
54542,429056000,40.0
54543,399260000,55.0
54544,365046000,43.0
54545,604252000,55.0
54547,360291900,43.0
54548,132116000,56.0
54549,140123600,26.0
54551,369007000,42.0
54552,156396000,29.0
54553,126204000,21.0
54554,528486000,8.0
54555,269138000,21.0
54556,269138000,26.0
54557,451124000,26.0
54558,310104000,36.0
54559,418011000,23.0
54560,418011000,30.0
54561,348186000,55.0
54562,327148000,43.0
54563,359697000,55.0
54564,562123000,7.0
54565,297256110,56.0
54566,361601000,43.0
54567,376190000,6.0
54568,376190000,29.0
54569,2351440SM,27.0
54570,430566000,55.0
54573,257262000,43.0
54574,370414000,43.0
54575,248309300,16.0
54576,248309300,21.0
54577,248309300,56.0
54578,137565180,21.0
54579,156345390,29.0
54580,254201000,21.0
54581,623006350,55.0
54582,181209000,42.0
54583,181209000,43.0
54584,137872000,21.0
54585,264209100,16.0
54588,210756000,30.0
54589,210756000,31.0
54591,204192230,16.0
54592,264210800,16.0
54594,180009500,25.0
54595,180009500,52.0
54596,210803000,30.0
54597,210803000,31.0
54598,452173000,29.0
54600,128850000,55.0
54601,135041000,56.0
54602,102531000,53.0
54603,396575000,55.0
54604,568018000,7.0
54605,340384300,43.0
54606,434246000,43.0
54607,434246000,56.0
54608,525329300,8.0
54609,525329300,16.0
54610,327514000,43.0
54611,248205100,16.0
54612,248205100,21.0
54613,248205100,56.0
54614,188107000,50.0
54616,362387000,39.0
54617,206782000,56.0
54618,239052000,24.0
54619,239052000,25.0
54620,239052000,30.0
54621,239052000,31.0
54622,166268000,15.0
54623,372089000,35.0
54624,372089000,55.0
54625,244003140,43.0
54627,428846600,43.0
54628,148220000,20.0
54629,111007100,21.0
54630,315084000,43.0
54631,359612000,55.0
54632,701060000,46.0
54633,701060000,55.0
54634,494046000,30.0
54635,494046000,55.0
54636,473180000,56.0
54638,335272000,26.0
54639,335272000,35.0
54640,335272000,36.0
54641,335272000,43.0
54642,315288000,43.0
54643,257297000,43.0
54646,136226000,55.0
54647,271251000,27.0
54648,271251000,29.0
54649,271251000,55.0
54651,123339190,23.0
54652,123339190,46.0
54653,123339190,54.0
54654,399400000,55.0
54655,719329000,27.0
54656,369013170,43.0
54657,165104250,21.0
54658,715737000,27.0
54659,379132000,43.0
54660,415209400,23.0
54661,415209400,30.0
54662,356139040,55.0
54663,348914000,42.0
54664,348914000,43.0
54665,224250000,56.0
54667,623001390,55.0
54668,193041000,25.0
54669,193041000,56.0
54672,101352060,29.0
54673,455269000,42.0
54674,138033000,16.0
54675,138033000,17.0
54676,138033000,19.0
54677,138033000,21.0
54678,244227000,54.0
54679,250570000,43.0
54681,606273000,55.0
54682,455133000,42.0
54683,220839000,16.0
54684,220839000,21.0
54685,248519000,21.0
54686,439620010,43.0
54687,359682000,55.0
54688,604200000,55.0
54689,604508000,55.0
54690,123518000,23.0
54691,123518000,32.0
54692,123518000,46.0
54693,123518000,54.0
54694,435091300,14.0
54695,248673000,21.0
54696,379388050,43.0
54697,1740350CE,39.0
54698,702102000,55.0
54700,383127000,16.0
54701,383127000,56.0
54702,430456000,55.0
54703,392449000,30.0
54704,392449000,38.0
54705,248133000,21.0
54706,546162000,7.0
54709,502314000,6.0
54710,438636000,43.0
54711,219618000,30.0
54712,439746000,43.0
54713,132160000,56.0
54714,242588100,21.0
54715,271219000,27.0
54716,271219000,29.0
54717,271219000,55.0
54719,327099000,43.0
54721,420089000,19.0
54722,585026000,7.0
54724,410049000,21.0
54726,382259000,27.0
54727,474199000,30.0
54728,474199000,46.0
54729,422186120,29.0
54730,361214000,36.0
54731,711001000,27.0
54732,439206000,43.0
54733,438194000,43.0
54734,439295000,43.0
54735,375275000,43.0
54736,348500000,42.0
54737,348500000,43.0
54738,348520000,42.0
54739,348520000,43.0
54740,438776000,43.0
54741,473355000,56.0
54742,700042000,27.0
54743,700042000,55.0
54744,291003000,46.0
54745,291003000,50.0
54746,204192270,16.0
54747,359483000,55.0
54748,192070140,30.0
54749,192070140,46.0
54750,192070140,54.0
54751,4286940TM,40.0
54752,438663000,43.0
54753,345002200,27.0
54754,345002200,43.0
54755,174357000,39.0
54756,138104000,16.0
54757,138104000,17.0
54758,138104000,19.0
54759,138104000,21.0
54760,254243000,21.0
54761,277566000,17.0
54762,156494000,29.0
54764,257628000,43.0
54765,438326000,43.0
54767,379207120,43.0
54768,336175000,43.0
54769,126565000,21.0
54770,210665000,30.0
54771,280821000,56.0
54772,345584000,27.0
54773,292139000,21.0
54774,442207000,2.0
54775,438006000,43.0
54776,455521000,42.0
54777,455521000,43.0
54779,174068200,39.0
54780,160092000,21.0
54781,160092000,56.0
54783,708550000,27.0
54785,280019000,52.0
54786,280019000,56.0
54787,205287000,21.0
54788,273431000,56.0
54790,318293000,36.0
54791,137493000,21.0
54792,137493000,55.0
54794,431324000,21.0
54795,431324000,39.0
54796,431324000,55.0
54797,438438000,43.0
54798,398106000,43.0
54799,165242000,55.0
54800,365185240,43.0
54801,229138000,56.0
54802,473113000,56.0
54803,315039000,43.0
54804,424551000,14.0
54805,206368000,16.0
54806,206368000,21.0
54807,206368000,56.0
54808,360076000,27.0
54810,359680000,55.0
54811,141300000,25.0
54812,141300000,29.0
54813,141300000,30.0
54815,439277000,43.0
54816,219145220,36.0
54817,379225000,43.0
54818,379207040,43.0
54819,379231000,43.0
54820,4286940ST,40.0
54821,337401000,55.0
54822,128202290,55.0
54823,12604100R,31.0
54824,12604100R,38.0
54825,604010000,55.0
54826,405039000,56.0
54827,285901000,21.0
54828,264436000,16.0
54829,219603000,36.0
54830,477156000,30.0
54831,477156000,36.0
54832,477156000,46.0
54833,477156000,51.0
54834,477156000,52.0
54835,477156000,54.0
54836,160172000,56.0
54837,454064000,21.0
54838,473327000,56.0
54839,198690100,25.0
54840,359621000,55.0
54841,526106000,8.0
54842,438720000,43.0
54843,725070000,43.0
54845,417092000,30.0
54846,223088000,16.0
54847,223088000,21.0
54848,223088000,56.0
54850,392494000,30.0
54851,392494000,38.0
54853,396071000,55.0
54854,560354000,7.0
54855,123185300,23.0
54856,123185300,46.0
54857,123185300,54.0
54858,424437000,9.0
54859,424437000,14.0
54861,327526000,43.0
54864,19210500R,30.0
54865,19210500R,46.0
54866,19210500R,54.0
54867,504141000,9.0
54868,508436000,13.0
54870,585357000,7.0
54871,345562000,27.0
54872,451342000,26.0
54873,510225000,11.0
54874,379200000,43.0
54875,363126000,35.0
54876,363126000,36.0
54877,251014000,21.0
54878,348364000,42.0
54879,348364000,43.0
54880,366305000,31.0
54881,366305000,38.0
54882,526259000,8.0
54883,239590000,24.0
54884,239590000,25.0
54885,239590000,30.0
54886,239590000,31.0
54887,331045000,35.0
54888,331045000,43.0
54890,292109000,21.0
54891,297377000,56.0
54892,283034000,56.0
54893,305125000,25.0
54894,305125000,52.0
54895,305125000,53.0
54896,360245300,43.0
54897,372056000,35.0
54898,372056000,55.0
54899,365206000,43.0
54900,508391000,13.0
54901,348341000,42.0
54902,348341000,43.0
54903,710051000,27.0
54905,235462150,27.0
54906,137596160,21.0
54908,340602000,43.0
54910,450065000,56.0
54911,473258000,56.0
54912,623006340,55.0
54913,307077000,35.0
54914,307077000,43.0
54915,312249200,56.0
54916,370256000,43.0
54917,180229000,46.0
54918,180229000,51.0
54919,359837000,55.0
54920,525110000,8.0
54921,525110000,16.0
